age,gender,education_level,employment_status,job_title,has_loan,loan_type,loan_term_months,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,monthly_income_rm,monthly_expenses_rm,savings_rm,loan_amount_rm,monthly_emi_rm
45,Male,Bachelor,Employed,Driver,No,No Loan,0,0.0,0.0,533,2.94,Asia,9135.531,7176.947,322674.97500000003,0.0,0.0
43,Female,Master,Employed,Manager,Yes,Education,60,10.58,1.29,480,7.33,Asia,17980.931,10346.439,1582318.5910000002,1075201.6099999999,23152.905
62,Other,Bachelor,Self-employed,Teacher,No,No Loan,0,0.0,0.0,670,5.32,Asia,34996.106,28174.667,2235255.657,0.0,0.0
50,Female,Bachelor,Employed,Salesperson,No,No Loan,0,0.0,0.0,465,1.5,Asia,10429.441,7256.988,188304.23100000003,0.0,0.0
57,Female,High School,Student,Unemployed,No,No Loan,0,0.0,0.0,742,2.05,Asia,29830.759000000002,12860.704000000002,733003.5869999999,0.0,0.0
26,Female,Bachelor,Employed,Doctor,Yes,Car,240,17.96,0.95,742,6.65,Asia,29011.596,17125.719,2314151.267,1780566.659,27424.876
44,Male,Master,Self-employed,Teacher,Yes,Education,180,26.94,0.38,336,8.03,Asia,23369.904,12438.926,2252111.643,389468.085,8907.299
69,Female,High School,Self-employed,Manager,Yes,Business,120,15.8,0.19,445,6.36,Asia,12217.133,6815.282,933013.309,137242.11500000002,2281.897
60,Other,Master,Self-employed,Manager,No,No Loan,0,0.0,0.0,796,9.41,Asia,13805.733,5859.349,1558808.11,0.0,0.0
58,Male,Other,Employed,Driver,Yes,Business,240,25.02,2.38,488,2.78,Asia,14366.49,11881.506000000001,479514.96200000006,1629456.677,34215.906
23,Male,Master,Self-employed,Engineer,Yes,Education,240,12.23,0.61,474,3.74,Asia,6212.836000000001,3199.572,278796.574,337313.548,3768.319
35,Male,Bachelor,Self-employed,Teacher,No,No Loan,0,0.0,0.0,387,7.66,Asia,20926.797000000002,6810.3,1923943.684,0.0,0.0
39,Female,Master,Student,Unemployed,No,No Loan,0,0.0,0.0,654,9.94,Asia,22971.908000000003,14182.391000000001,2740443.9460000005,0.0,0.0
47,Female,High School,Employed,Unemployed,No,No Loan,0,0.0,0.0,586,5.64,Asia,20505.677,17224.56,1389002.139,0.0,0.0
35,Female,Bachelor,Employed,Student,No,No Loan,0,0.0,0.0,627,1.58,Asia,14244.666000000001,4390.693,270476.023,0.0,0.0
36,Female,High School,Employed,Driver,No,No Loan,0,0.0,0.0,407,4.18,Asia,2350.0,1661.262,117998.153,0.0,0.0
57,Female,Master,Employed,Manager,Yes,Business,300,21.46,1.51,799,9.22,Asia,23008.521,11912.996,2546259.4039999996,1929795.795,34681.3
22,Male,High School,Self-employed,Engineer,Yes,Business,180,5.18,0.77,463,7.65,Asia,9556.933,7800.919,877391.2060000001,921475.044,7373.642
44,Male,Master,Unemployed,Unemployed,No,No Loan,0,0.0,0.0,337,4.03,Asia,9163.308,2932.1420000000003,443248.54,0.0,0.0
62,Male,Bachelor,Employed,Teacher,No,No Loan,0,0.0,0.0,724,1.4,Asia,15647.616000000002,7597.174000000001,262929.844,0.0,0.0
26,Other,Other,Self-employed,Teacher,Yes,Business,300,29.31,2.91,637,5.88,Asia,9189.863,7175.161000000001,648234.763,1094872.2380000001,26761.471
48,Male,Bachelor,Self-employed,Driver,No,No Loan,0,0.0,0.0,532,8.07,Asia,6834.834000000001,5693.674000000001,661874.4450000001,0.0,0.0
50,Female,High School,Employed,Accountant,No,No Loan,0,0.0,0.0,758,9.4,Asia,21834.696000000004,8957.213,2463464.862,0.0,0.0
35,Female,Bachelor,Employed,Accountant,No,No Loan,0,0.0,0.0,834,4.03,Asia,14012.768,9704.419,678059.3650000001,0.0,0.0
65,Male,Master,Employed,Salesperson,No,No Loan,0,0.0,0.0,615,8.14,Asia,11060.932999999999,3365.341,1080155.034,0.0,0.0
43,Male,High School,Employed,Driver,Yes,Education,60,18.39,2.97,393,1.06,Asia,12271.7,7934.634,156079.104,1424688.2519999999,36480.648
39,Male,Bachelor,Employed,Unemployed,No,No Loan,0,0.0,0.0,799,9.62,Asia,32539.651,28377.895000000004,3755932.526,0.0,0.0
46,Male,Bachelor,Employed,Salesperson,Yes,Home,12,6.74,0.74,775,8.8,Asia,32083.469000000005,28093.686,3386229.8210000005,273033.246,23591.979
29,Male,Master,Employed,Teacher,No,No Loan,0,0.0,0.0,386,4.99,Asia,12070.493,10565.835000000001,722462.38,0.0,0.0
56,Male,High School,Employed,Teacher,No,No Loan,0,0.0,0.0,525,7.42,Asia,6616.566,4354.503000000001,588838.748,0.0,0.0
28,Male,Master,Employed,Driver,Yes,Car,36,24.06,4.09,659,3.24,Asia,13912.94,10211.126,540255.365,1448745.9540000001,56884.1
41,Female,Bachelor,Employed,Driver,Yes,Car,24,8.61,1.82,439,0.82,Asia,21664.932000000004,15656.076000000001,214249.782,866834.724,39446.207
21,Male,Master,Employed,Unemployed,No,No Loan,0,0.0,0.0,348,1.34,Asia,35838.252,18057.541,576735.496,0.0,0.0
54,Female,Master,Employed,Unemployed,No,No Loan,0,0.0,0.0,496,6.57,Asia,10561.699,8545.634,832950.7790000001,0.0,0.0
21,Female,Bachelor,Employed,Unemployed,No,No Loan,0,0.0,0.0,730,4.63,Asia,18641.375,10862.17,1036344.2660000001,0.0,0.0
58,Female,Master,Unemployed,Manager,No,No Loan,0,0.0,0.0,552,6.7,Asia,17072.092,13599.873000000001,1371998.1030000001,0.0,0.0
54,Female,Bachelor,Employed,Student,No,No Loan,0,0.0,0.0,544,4.58,Asia,31899.323,26471.716,1753632.604,0.0,0.0
43,Male,Bachelor,Employed,Engineer,No,No Loan,0,0.0,0.0,589,0.71,Asia,27100.858000000004,14950.089,232155.37200000003,0.0,0.0
46,Female,Master,Self-employed,Engineer,No,No Loan,0,0.0,0.0,767,7.75,Asia,14607.177,12980.083999999999,1357861.8660000002,0.0,0.0
33,Female,High School,Employed,Student,Yes,Car,120,28.42,0.73,775,0.7,Asia,28472.929,24326.448,239487.983,829943.5310000001,20916.551
59,Female,Bachelor,Unemployed,Teacher,Yes,Business,240,15.31,0.06,816,8.68,Asia,24169.515,8409.898,2518553.938,105302.231,1410.7990000000002
18,Female,High School,Employed,Teacher,Yes,Education,180,3.96,0.06,595,2.08,Asia,2350.0,903.293,58522.14400000001,20693.489,152.65599999999998
60,Male,Bachelor,Employed,Teacher,No,No Loan,0,0.0,0.0,522,2.61,Asia,2438.736,1395.7590000000002,76293.455,0.0,0.0
53,Other,Bachelor,Unemployed,Unemployed,No,No Loan,0,0.0,0.0,758,3.26,Asia,2350.0,1604.0159999999998,91922.27100000001,0.0,0.0
66,Female,Bachelor,Employed,Driver,Yes,Car,360,22.67,1.22,406,7.99,Asia,13134.15,5182.5960000000005,1259795.708,846464.83,16010.127
52,Male,Master,Employed,Salesperson,Yes,Car,60,7.48,0.09,562,9.47,Asia,24365.082000000002,12688.214,2769438.2460000003,112538.304,2253.9790000000003
59,Male,Bachelor,Employed,Student,Yes,Education,240,10.36,2.02,743,0.4,Asia,7282.509,5820.104,34586.642,1485977.333,14696.195
45,Other,Master,Student,Accountant,No,No Loan,0,0.0,0.0,370,2.75,Asia,2350.0,1747.93,77538.25,0.0,0.0
59,Male,Master,Employed,Teacher,No,No Loan,0,0.0,0.0,721,1.02,Asia,26343.923000000003,16248.84,323260.31299999997,0.0,0.0
56,Male,Other,Student,Student,Yes,Car,60,12.02,1.32,645,8.81,Asia,20617.020000000004,11950.596,2179799.464,1227199.187,27310.760000000002
61,Male,Bachelor,Employed,Unemployed,No,No Loan,0,0.0,0.0,496,3.38,Asia,2350.0,1184.635,95205.08000000002,0.0,0.0
22,Male,Bachelor,Self-employed,Driver,Yes,Home,120,4.8,2.04,635,0.24,Asia,2350.0,769.249,6718.227000000001,456780.921,4800.345
18,Female,Bachelor,Employed,Accountant,No,No Loan,0,0.0,0.0,481,8.65,Asia,37766.145000000004,18741.767,3918611.37,0.0,0.0
63,Male,Bachelor,Employed,Unemployed,Yes,Business,360,3.16,0.27,825,8.02,Asia,32543.129,17131.218,3131866.62,2037785.533,8768.226
24,Female,Master,Self-employed,Unemployed,No,No Loan,0,0.0,0.0,845,8.65,Asia,12134.695,8321.209,1259156.179,0.0,0.0
59,Male,Master,Employed,Teacher,No,No Loan,0,0.0,0.0,711,6.85,Asia,2350.0,1298.704,193208.869,0.0,0.0
44,Male,Master,Employed,Doctor,Yes,Home,12,23.3,3.01,631,9.44,Asia,26874.036,21980.254999999997,3043497.8310000002,858766.986,80914.02500000001
37,Female,Master,Employed,Driver,No,No Loan,0,0.0,0.0,532,1.45,Asia,15599.347000000002,10476.911,272289.142,0.0,0.0
32,Female,Bachelor,Unemployed,Engineer,Yes,Car,180,15.79,1.6,398,0.81,Asia,5205.203,2668.096,50358.526,571847.0260000001,8315.146
56,Male,Master,Self-employed,Driver,No,No Loan,0,0.0,0.0,366,0.51,Asia,26340.539,13275.197000000002,161061.903,0.0,0.0
23,Female,High School,Employed,Engineer,No,No Loan,0,0.0,0.0,749,2.72,Asia,20246.331,7089.5740000000005,661872.189,0.0,0.0
27,Female,Bachelor,Self-employed,Student,No,No Loan,0,0.0,0.0,461,2.16,Asia,7669.366,4024.9860000000003,198721.96899999998,0.0,0.0
25,Female,Master,Employed,Student,No,No Loan,0,0.0,0.0,780,0.72,Asia,16759.166,15066.743,143855.579,0.0,0.0
52,Male,Bachelor,Employed,Teacher,No,No Loan,0,0.0,0.0,768,4.76,Asia,15536.32,13549.724,887557.5410000001,0.0,0.0
36,Female,Master,Employed,Student,Yes,Business,180,12.1,1.33,386,4.42,Asia,7587.774,4953.8,402573.37700000004,837696.839,10107.726
49,Male,High School,Self-employed,Engineer,No,No Loan,0,0.0,0.0,511,8.25,Asia,14101.880000000001,8147.215,1395798.198,0.0,0.0
35,Female,Master,Unemployed,Accountant,No,No Loan,0,0.0,0.0,344,7.61,Asia,5434.4220000000005,4227.18,496476.651,0.0,0.0
27,Male,Other,Self-employed,Teacher,No,No Loan,0,0.0,0.0,458,8.68,Asia,23915.856,19437.743,2490871.5020000003,0.0,0.0
64,Male,Bachelor,Employed,Driver,No,No Loan,0,0.0,0.0,706,2.42,Asia,18969.059,6518.007,550942.366,0.0,0.0
61,Male,High School,Self-employed,Accountant,Yes,Home,120,5.76,0.32,509,6.91,Asia,22867.004,11021.312,1895531.385,665534.382,7308.829
38,Male,Master,Employed,Unemployed,Yes,Education,300,17.59,0.64,625,2.37,Asia,20408.622000000003,10491.716000000002,580114.984,883332.805,13114.833
29,Male,Bachelor,Self-employed,Student,Yes,Business,60,7.1,0.96,337,9.52,Asia,30556.298000000003,23711.218,3490615.4110000003,1483808.894,29451.234000000004
53,Female,Bachelor,Self-employed,Unemployed,Yes,Car,60,18.18,12.95,847,8.34,Asia,3462.819,2502.186,346356.395,1758714.7610000002,44832.172000000006
46,Female,Master,Self-employed,Teacher,No,No Loan,0,0.0,0.0,513,0.36,Asia,21786.286,11139.799,94560.287,0.0,0.0
47,Female,High School,Employed,Teacher,Yes,Car,60,15.42,0.42,427,4.11,Asia,24885.983000000004,9328.983,1227490.728,439686.55100000004,10557.281
61,Male,Bachelor,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,687,1.64,Asia,19934.768,6970.899,391806.523,0.0,0.0
35,Female,Bachelor,Unemployed,Salesperson,No,No Loan,0,0.0,0.0,519,3.12,Asia,22081.634000000002,12385.252,826136.014,0.0,0.0
47,Male,Bachelor,Self-employed,Teacher,No,No Loan,0,0.0,0.0,781,0.91,Asia,17245.24,10709.138,189140.50200000004,0.0,0.0
20,Female,Master,Employed,Doctor,No,No Loan,0,0.0,0.0,544,9.68,Asia,18083.391000000003,8874.681,2101022.999,0.0,0.0
69,Male,PhD,Employed,Driver,No,No Loan,0,0.0,0.0,482,8.67,Asia,34860.793,19997.842,3628500.8619999997,0.0,0.0
22,Male,Bachelor,Employed,Salesperson,No,No Loan,0,0.0,0.0,636,9.83,Asia,33019.85,12459.136,3895002.8940000003,0.0,0.0
63,Male,High School,Unemployed,Salesperson,No,No Loan,0,0.0,0.0,772,1.87,Asia,19502.603,14177.597000000002,437837.19500000007,0.0,0.0
50,Female,Master,Student,Doctor,No,No Loan,0,0.0,0.0,781,3.12,Asia,20021.812,9617.281,749032.6080000001,0.0,0.0
43,Female,High School,Self-employed,Teacher,Yes,Business,180,10.68,0.31,449,2.28,Asia,9807.395999999999,6785.907,268611.34500000003,270046.819,3015.285
50,Male,High School,Student,Student,No,No Loan,0,0.0,0.0,708,6.26,Asia,19332.416,7830.905000000001,1451515.1940000001,0.0,0.0
44,Female,High School,Unemployed,Driver,Yes,Car,180,11.58,2.31,534,3.42,Asia,11084.151,8009.834000000001,455126.098,2179724.734,25574.298000000003
54,Female,Master,Unemployed,Doctor,Yes,Business,300,8.14,1.33,689,0.36,Asia,2350.0,992.8280000000001,10154.914,400783.147,3130.5760000000005
54,Male,High School,Employed,Teacher,No,No Loan,0,0.0,0.0,409,6.29,Asia,22479.583000000002,12568.082,1695935.263,0.0,0.0
65,Male,High School,Employed,Salesperson,Yes,Car,12,7.44,7.05,710,3.58,Asia,14714.384,12670.965,631658.709,1196258.7580000001,103751.18400000001
29,Male,Master,Employed,Unemployed,No,No Loan,0,0.0,0.0,513,1.62,Asia,12752.792000000001,8195.437,247693.196,0.0,0.0
61,Male,Bachelor,Student,Accountant,No,No Loan,0,0.0,0.0,844,2.12,Asia,30471.886000000002,20226.356,773526.0,0.0,0.0
35,Female,Other,Self-employed,Accountant,No,No Loan,0,0.0,0.0,606,2.84,Asia,16519.184,11136.509,562295.827,0.0,0.0
54,Female,Master,Employed,Student,No,No Loan,0,0.0,0.0,397,9.16,Asia,20113.603,16261.53,2210086.499,0.0,0.0
50,Female,High School,Self-employed,Driver,Yes,Car,180,19.58,1.84,476,3.27,Asia,10196.603,7181.553,400456.68500000006,1088669.272,18783.315
28,Female,High School,Employed,Driver,No,No Loan,0,0.0,0.0,308,5.13,Asia,4197.241,3016.601,258560.48900000003,0.0,0.0
39,Other,Bachelor,Employed,Accountant,No,No Loan,0,0.0,0.0,376,6.25,Asia,13712.767000000002,6885.406,1028319.204,0.0,0.0
21,Female,Bachelor,Self-employed,Doctor,Yes,Business,36,30.0,1.02,711,3.05,Asia,25024.68,11313.652,916689.0810000001,602724.992,25586.612
51,Female,Bachelor,Employed,Doctor,Yes,Business,360,12.17,0.95,435,6.04,Asia,18879.712,9457.763,1368118.394,1723947.874,17958.653
37,Male,High School,Employed,Driver,No,No Loan,0,0.0,0.0,477,9.3,Asia,6340.7699999999995,5216.577,707867.564,0.0,0.0
55,Male,High School,Employed,Student,Yes,Education,24,7.38,2.43,374,1.12,Asia,18757.794,7252.476,251457.94300000003,1015308.8520000001,45633.099
22,Female,PhD,Employed,Salesperson,No,No Loan,0,0.0,0.0,784,4.8,Asia,23804.137000000002,13317.403,1370684.8290000001,0.0,0.0
23,Male,Bachelor,Employed,Doctor,Yes,Education,180,7.64,0.1,713,3.4,Asia,25815.831,12978.768,1054569.973,275931.50100000005,2579.924
45,Other,Bachelor,Employed,Unemployed,No,No Loan,0,0.0,0.0,453,1.41,Asia,7795.467,4469.277,132242.913,0.0,0.0
64,Female,Master,Employed,Driver,No,No Loan,0,0.0,0.0,528,6.12,Asia,13005.981,6569.8009999999995,954580.105,0.0,0.0
66,Female,Bachelor,Employed,Unemployed,Yes,Education,24,19.7,5.17,662,5.94,Asia,13636.909,12269.585000000001,972828.889,1390180.7580000001,70550.807
64,Male,High School,Employed,Accountant,No,No Loan,0,0.0,0.0,352,3.61,Asia,15251.97,10905.504,661016.225,0.0,0.0
52,Male,Master,Employed,Unemployed,Yes,Home,360,22.75,0.88,618,4.96,Asia,11071.273000000001,8522.04,658593.939,514320.483,9761.947000000002
30,Male,High School,Unemployed,Accountant,Yes,Education,360,14.47,0.84,690,5.95,Asia,28347.063000000002,22379.661,2022700.977,1959478.692,23948.145000000004
62,Male,Bachelor,Self-employed,Student,No,No Loan,0,0.0,0.0,403,0.39,Asia,32461.584000000003,26447.699,152121.046,0.0,0.0
34,Female,High School,Employed,Teacher,Yes,Car,120,17.32,0.17,552,6.85,Asia,29012.724000000002,20583.603,2386584.1890000002,276711.607,4865.4400000000005
34,Male,Master,Employed,Teacher,No,No Loan,0,0.0,0.0,618,8.8,Asia,21665.026,14619.021,2286994.197,0.0,0.0
20,Male,Master,Employed,Teacher,No,No Loan,0,0.0,0.0,684,2.86,Asia,29566.525,24790.620000000003,1015542.63,0.0,0.0
53,Female,Bachelor,Employed,Doctor,Yes,Home,360,25.82,0.85,464,5.59,Asia,26907.265,14298.434,1804341.75,1060235.4470000002,22823.435
28,Male,Master,Student,Manager,No,No Loan,0,0.0,0.0,554,1.03,Asia,4171.532,3236.796,51735.72,0.0,0.0
57,Male,Master,Employed,Teacher,No,No Loan,0,0.0,0.0,530,0.98,Asia,9136.33,2759.464,107260.157,0.0,0.0
44,Female,High School,Self-employed,Doctor,Yes,Car,180,12.44,0.63,537,6.13,Asia,19766.978,10645.641000000001,1453549.1190000002,1020184.867,12534.195
36,Female,Master,Employed,Teacher,No,No Loan,0,0.0,0.0,633,5.9,Asia,26682.887000000002,18251.275,1890101.2870000002,0.0,0.0
68,Female,Master,Employed,Manager,Yes,Education,180,12.05,0.87,447,5.82,Asia,20654.949,12736.624000000002,1443277.692,1498373.442,18031.221
26,Male,High School,Employed,Teacher,Yes,Education,36,10.24,1.41,791,0.64,Asia,16986.599000000002,14987.078,131197.68000000002,740360.262,23972.867
25,Female,PhD,Unemployed,Unemployed,Yes,Business,60,24.64,4.35,729,5.88,Asia,10263.483999999999,3391.708,724433.842,1532392.606,44654.888000000006
36,Female,Master,Self-employed,Teacher,No,No Loan,0,0.0,0.0,456,8.96,Asia,30046.912,23462.4,3232408.8789999997,0.0,0.0
58,Female,Bachelor,Employed,Accountant,No,No Loan,0,0.0,0.0,310,8.87,Asia,29888.475000000002,22174.177,3180382.887,0.0,0.0
34,Male,High School,Self-employed,Accountant,Yes,Car,60,24.59,1.8,615,2.8,Asia,33735.096000000005,29065.787,1135371.621,2080774.835,60574.352
58,Male,Bachelor,Self-employed,Teacher,Yes,Business,24,7.28,11.18,741,3.73,Asia,7734.837,5904.657,346015.36299999995,1926139.571,86482.96100000001
41,Male,PhD,Employed,Salesperson,Yes,Business,36,25.85,3.22,333,2.14,Asia,24923.818,22016.304,640069.1240000001,1998736.7580000001,80370.70500000002
33,Male,Master,Employed,Driver,Yes,Car,240,27.8,1.64,399,2.86,Asia,18785.43,9936.035000000002,643933.934,1326974.594,30868.143
35,Female,Other,Employed,Student,Yes,Education,300,8.52,3.2,522,0.43,Asia,4810.168000000001,2937.0769999999998,24745.218,1908188.203,15390.996
29,Male,Master,Employed,Engineer,No,No Loan,0,0.0,0.0,567,8.06,Asia,28731.899,17399.259,2777237.4729999998,0.0,0.0
30,Female,High School,Unemployed,Student,Yes,Car,180,8.6,0.23,325,6.23,Asia,8527.539,6444.358000000001,637328.225,194764.71000000002,1929.3500000000001
24,Female,Master,Self-employed,Student,Yes,Home,24,4.82,1.89,808,3.86,Asia,16371.933,10164.267000000002,758953.086,705734.5160000001,30904.709000000003
50,Male,High School,Self-employed,Accountant,No,No Loan,0,0.0,0.0,731,9.17,Asia,9619.208,5476.299000000001,1058211.345,0.0,0.0
63,Male,Bachelor,Employed,Student,No,No Loan,0,0.0,0.0,565,0.82,Asia,17929.56,6641.993,177196.11000000002,0.0,0.0
38,Male,Master,Self-employed,Driver,No,No Loan,0,0.0,0.0,531,7.0,Asia,8791.585000000001,4946.844,738049.9770000001,0.0,0.0
18,Male,Bachelor,Self-employed,Salesperson,Yes,Home,60,11.89,2.16,443,5.53,Asia,22952.45,18375.402,1522514.099,2231149.22,49506.745
38,Male,High School,Employed,Unemployed,Yes,Car,240,23.47,1.94,585,7.88,Asia,9745.873000000001,6198.1720000000005,921951.812,958401.7220000001,18925.960000000003
45,Female,Master,Unemployed,Student,Yes,Home,36,20.87,0.27,305,6.83,Asia,25177.759000000002,11758.648000000001,2062570.09,182982.46800000002,6881.646000000001
42,Female,Bachelor,Unemployed,Salesperson,No,No Loan,0,0.0,0.0,813,5.45,Asia,16037.951000000001,12208.532000000001,1047943.9130000001,0.0,0.0
43,Male,Bachelor,Student,Accountant,Yes,Education,60,12.68,1.4,502,4.99,Asia,37590.13,24874.891,2253052.489,2334537.846,52736.256
63,Female,Bachelor,Employed,Unemployed,Yes,Car,36,18.21,2.16,594,9.38,Asia,36316.524000000005,24655.824,4087759.153,2164520.751,78480.835
20,Female,High School,Employed,Unemployed,No,No Loan,0,0.0,0.0,838,2.52,Asia,2888.902,1583.1009999999999,87499.947,0.0,0.0
59,Female,Master,Unemployed,Teacher,Yes,Business,300,12.52,0.07,694,7.35,Asia,25824.15,19714.714,2278170.699,157263.17500000002,1717.051
37,Female,Other,Employed,Teacher,Yes,Car,36,19.88,3.95,417,6.03,Asia,2350.0,1299.08,170153.066,250286.60900000003,9286.26
42,Female,PhD,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,698,7.17,Asia,28937.712,18447.923000000003,2488939.097,0.0,0.0
21,Male,PhD,Self-employed,Accountant,Yes,Business,24,8.19,2.34,619,8.32,Asia,23054.346,17164.729000000003,2302023.199,1188546.81,53857.817
30,Female,High School,Employed,Accountant,No,No Loan,0,0.0,0.0,384,9.43,Asia,2350.0,1719.824,265844.78400000004,0.0,0.0
44,Male,Master,Employed,Manager,No,No Loan,0,0.0,0.0,561,6.95,Asia,14705.501,10022.797000000002,1226724.91,0.0,0.0
45,Male,Bachelor,Student,Teacher,No,No Loan,0,0.0,0.0,425,8.99,Asia,21673.486,12721.114,2338290.279,0.0,0.0
52,Male,Bachelor,Self-employed,Salesperson,No,No Loan,0,0.0,0.0,392,1.29,Asia,20764.553,8779.741,321921.47099999996,0.0,0.0
43,Male,Bachelor,Employed,Doctor,Yes,Home,12,9.31,7.28,770,8.48,Asia,19278.460000000003,7314.61,1960954.445,1601543.988,140287.715
25,Male,High School,Student,Doctor,No,No Loan,0,0.0,0.0,817,0.92,Asia,24059.864,11604.252999999999,265383.902,0.0,0.0
67,Male,Master,Employed,Engineer,No,No Loan,0,0.0,0.0,805,4.49,Asia,33942.272000000004,28433.402000000002,1829680.672,0.0,0.0
37,Female,Bachelor,Employed,Manager,No,No Loan,0,0.0,0.0,301,3.94,Asia,24429.284000000003,8430.531,1156045.464,0.0,0.0
38,Female,Master,Self-employed,Accountant,No,No Loan,0,0.0,0.0,357,8.35,Asia,3413.9860000000003,1055.761,342209.67900000006,0.0,0.0
56,Female,Master,Student,Unemployed,No,No Loan,0,0.0,0.0,681,6.77,Asia,37352.263,22134.133,3033532.703,0.0,0.0
55,Female,Other,Self-employed,Engineer,Yes,Home,120,26.32,0.12,535,1.01,Asia,27782.499,14789.302,337469.35300000006,138419.606,3278.6730000000002
67,Male,Bachelor,Self-employed,Teacher,No,No Loan,0,0.0,0.0,668,5.61,Asia,29204.907000000003,12277.904,1964934.3580000002,0.0,0.0
64,Male,Master,Employed,Student,Yes,Home,120,17.08,0.46,539,2.63,Asia,27467.505,16475.521,867082.8840000001,723204.1340000001,12605.823
42,Female,Bachelor,Employed,Unemployed,No,No Loan,0,0.0,0.0,780,4.18,Asia,22553.796000000002,19699.298000000003,1131573.081,0.0,0.0
63,Male,Bachelor,Employed,Salesperson,Yes,Business,120,21.05,0.27,729,3.49,Asia,26908.252,16058.537,1127370.012,361746.216,7244.627
39,Male,PhD,Employed,Salesperson,No,No Loan,0,0.0,0.0,635,4.13,Asia,14570.517000000002,9137.975,721726.172,0.0,0.0
30,Female,Master,Self-employed,Engineer,No,No Loan,0,0.0,0.0,712,6.69,Asia,8998.902,3917.591,722514.8790000001,0.0,0.0
44,Male,Bachelor,Self-employed,Engineer,No,No Loan,0,0.0,0.0,450,4.25,Asia,33134.295000000006,10742.601999999999,1691738.962,0.0,0.0
34,Male,Bachelor,Self-employed,Manager,Yes,Home,12,4.47,5.48,825,7.7,Asia,29130.365,25228.801,2693303.651,1870494.6730000002,159674.416
57,Male,Master,Employed,Accountant,No,No Loan,0,0.0,0.0,405,3.66,Asia,2350.0,772.445,103254.629,0.0,0.0
41,Male,High School,Self-employed,Manager,No,No Loan,0,0.0,0.0,768,7.94,Asia,22993.246000000003,13296.864,2189771.6890000002,0.0,0.0
66,Female,Bachelor,Employed,Doctor,Yes,Car,24,12.21,0.02,498,8.62,Asia,19621.09,11876.336000000001,2029458.402,7468.817,352.312
48,Male,Master,Employed,Manager,Yes,Business,180,15.75,0.9,568,0.44,Asia,9238.461000000001,5478.414,49265.212,571563.757,8295.171
